"","Modelo","overall_accuracy","overall_error","Factor_0_Accuracy","Factor_1_Accuracy","Factor_2_Accuracy","Factor_3_Accuracy","Detalle_1","experimento","grupo","dataset"
"resumen_metricas.15101","modelo_svm - polynomial",0.81566,0.18434,0.82569,0.77083,0.86667,0.80198,"detalle_1",2,1,"moviles231"
"resumen_metricas.2510","modelo_svm - radial",0.89899,0.10101,0.95413,0.86458,0.84444,0.92079,"detalle_1",2,1,"moviles231"
"resumen_metricas.3510","modelo_svm - sigmoid",0.92929,0.07071,0.9633,0.89583,0.88889,0.9604,"detalle_1",2,1,"moviles231"
"resumen_metricas6101","modelo_svm - linear",0.95202,0.04798,0.98039,0.9375,0.91346,0.97872,"detalle_1",2,2,"moviles231"
"resumen_metricas.16101","modelo_svm - polynomial",0.79293,0.20707,0.79412,0.79167,0.76923,0.81915,"detalle_1",2,2,"moviles231"
"resumen_metricas.2610","modelo_svm - radial",0.87879,0.12121,0.93137,0.8125,0.83654,0.93617,"detalle_1",2,2,"moviles231"
"resumen_metricas.3610","modelo_svm - sigmoid",0.88131,0.11869,0.94118,0.84375,0.77885,0.96809,"detalle_1",2,2,"moviles231"
"resumen_metricas7101","modelo_svm - linear",0.96717,0.03283,0.94845,0.95556,0.96,1,"detalle_1",2,3,"moviles231"
"resumen_metricas.17101","modelo_svm - polynomial",0.85101,0.14899,0.85567,0.88889,0.85,0.81651,"detalle_1",2,3,"moviles231"
"resumen_metricas.2710","modelo_svm - radial",0.90404,0.09596,0.91753,0.85556,0.89,0.94495,"detalle_1",2,3,"moviles231"
"resumen_metricas.3710","modelo_svm - sigmoid",0.88889,0.11111,0.90722,0.88889,0.82,0.93578,"detalle_1",2,3,"moviles231"
"resumen_metricas8101","modelo_svm - linear",0.96465,0.03535,0.95876,0.94643,0.97059,0.98824,"detalle_1",2,4,"moviles231"
"resumen_metricas.18101","modelo_svm - polynomial",0.83586,0.16414,0.83505,0.78571,0.86275,0.87059,"detalle_1",2,4,"moviles231"
"resumen_metricas.2810","modelo_svm - radial",0.89394,0.10606,0.92784,0.83036,0.89216,0.94118,"detalle_1",2,4,"moviles231"
"resumen_metricas.3810","modelo_svm - sigmoid",0.90404,0.09596,0.97938,0.88393,0.82353,0.94118,"detalle_1",2,4,"moviles231"
"resumen_metricas9101","modelo_svm - linear",0.96717,0.03283,0.97802,0.94059,0.97,0.98077,"detalle_1",2,5,"moviles231"
"resumen_metricas.19101","modelo_svm - polynomial",0.79798,0.20202,0.82418,0.79208,0.8,0.77885,"detalle_1",2,5,"moviles231"
"resumen_metricas.2910","modelo_svm - radial",0.90657,0.09343,0.95604,0.86139,0.86,0.95192,"detalle_1",2,5,"moviles231"
"resumen_metricas.3910","modelo_svm - sigmoid",0.90909,0.09091,0.94505,0.89109,0.9,0.90385,"detalle_1",2,5,"moviles231"
"resumen_metricas10101","modelo_svm - linear",0.9697,0.0303,0.96703,0.96552,0.95327,1,"detalle_1",3,1,"moviles231"
"resumen_metricas.110101","modelo_svm - polynomial",0.80051,0.19949,0.85714,0.71552,0.81308,0.84146,"detalle_1",3,1,"moviles231"
"resumen_metricas.21010","modelo_svm - radial",0.86869,0.13131,0.92308,0.81034,0.85047,0.91463,"detalle_1",3,1,"moviles231"
"resumen_metricas.31010","modelo_svm - sigmoid",0.88889,0.11111,0.96703,0.85345,0.80374,0.96341,"detalle_1",3,1,"moviles231"
"resumen_metricas11131","modelo_svm - linear",0.95707,0.04293,0.99029,0.89773,0.93069,1,"detalle_1",3,2,"moviles231"
"resumen_metricas.111131","modelo_svm - polynomial",0.82576,0.17424,0.84466,0.79545,0.84158,0.81731,"detalle_1",3,2,"moviles231"
"resumen_metricas.21113","modelo_svm - radial",0.90404,0.09596,0.93204,0.79545,0.92079,0.95192,"detalle_1",3,2,"moviles231"
"resumen_metricas.31113","modelo_svm - sigmoid",0.90404,0.09596,0.95146,0.84091,0.87129,0.94231,"detalle_1",3,2,"moviles231"
"resumen_metricas12111","modelo_svm - linear",0.97222,0.02778,1,0.96703,0.92857,0.99145,"detalle_1",3,3,"moviles231"
"resumen_metricas.112111","modelo_svm - polynomial",0.83081,0.16919,0.85556,0.82418,0.84694,0.80342,"detalle_1",3,3,"moviles231"
"resumen_metricas.21211","modelo_svm - radial",0.90657,0.09343,0.94444,0.91209,0.84694,0.92308,"detalle_1",3,3,"moviles231"
"resumen_metricas.31211","modelo_svm - sigmoid",0.91919,0.08081,0.97778,0.89011,0.86735,0.94017,"detalle_1",3,3,"moviles231"
"resumen_metricas13101","modelo_svm - linear",0.94444,0.05556,0.94231,0.94845,0.94,0.94737,"detalle_1",3,4,"moviles231"
"resumen_metricas.113101","modelo_svm - polynomial",0.80303,0.19697,0.82692,0.75258,0.87,0.75789,"detalle_1",3,4,"moviles231"
"resumen_metricas.21310","modelo_svm - radial",0.87121,0.12879,0.89423,0.83505,0.84,0.91579,"detalle_1",3,4,"moviles231"
"resumen_metricas.31310","modelo_svm - sigmoid",0.89141,0.10859,0.88462,0.90722,0.88,0.89474,"detalle_1",3,4,"moviles231"
"resumen_metricas14101","modelo_svm - linear",0.96465,0.03535,0.96296,0.96117,0.93333,1,"detalle_1",3,5,"moviles231"
"resumen_metricas.114101","modelo_svm - polynomial",0.78535,0.21465,0.81481,0.79612,0.72222,0.8,"detalle_1",3,5,"moviles231"
"resumen_metricas.21410","modelo_svm - radial",0.89394,0.10606,0.92593,0.8835,0.78889,0.96842,"detalle_1",3,5,"moviles231"
"resumen_metricas.31410","modelo_svm - sigmoid",0.91414,0.08586,0.92593,0.86408,0.87778,0.98947,"detalle_1",3,5,"moviles231"
"resumen_metricas501","modelo_svm - linear",0.9697,0.0303,0.9899,0.93578,0.97727,0.98,"detalle_1",1,1,"moviles232"
"resumen_metricas.1501","modelo_svm - polynomial",0.83333,0.16667,0.86869,0.84404,0.875,0.75,"detalle_1",1,1,"moviles232"
"resumen_metricas.250","modelo_svm - radial",0.90909,0.09091,0.93939,0.88073,0.88636,0.93,"detalle_1",1,1,"moviles232"
"resumen_metricas.350","modelo_svm - sigmoid",0.93687,0.06313,0.9798,0.94495,0.95455,0.87,"detalle_1",1,1,"moviles232"
"resumen_metricas1501","modelo_svm - linear",0.95707,0.04293,0.99048,0.89524,0.96117,0.98795,"detalle_1",1,2,"moviles232"
"resumen_metricas.11501","modelo_svm - polynomial",0.81818,0.18182,0.80952,0.74286,0.86408,0.86747,"detalle_1",1,2,"moviles232"
"resumen_metricas.2150","modelo_svm - radial",0.92677,0.07323,1,0.85714,0.8835,0.9759,"detalle_1",1,2,"moviles232"
"resumen_metricas.3150","modelo_svm - sigmoid",0.90909,0.09091,0.97143,0.88571,0.84466,0.93976,"detalle_1",1,2,"moviles232"
"resumen_metricas2141","modelo_svm - linear",0.95455,0.04545,0.98165,0.94792,0.88764,0.9902,"detalle_1",1,3,"moviles232"
"resumen_metricas.12141","modelo_svm - polynomial",0.76768,0.23232,0.77064,0.72917,0.80899,0.76471,"detalle_1",1,3,"moviles232"
"resumen_metricas.2214","modelo_svm - radial",0.88131,0.11869,0.93578,0.82292,0.80899,0.94118,"detalle_1",1,3,"moviles232"
"resumen_metricas.3214","modelo_svm - sigmoid",0.93182,0.06818,0.92661,0.94792,0.89888,0.95098,"detalle_1",1,3,"moviles232"
"resumen_metricas3121","modelo_svm - linear",0.93182,0.06818,0.91667,0.91398,0.94495,0.94898,"detalle_1",1,4,"moviles232"
"resumen_metricas.13121","modelo_svm - polynomial",0.80556,0.19444,0.84375,0.83871,0.83486,0.70408,"detalle_1",1,4,"moviles232"
"resumen_metricas.2312","modelo_svm - radial",0.87374,0.12626,0.89583,0.83871,0.88073,0.87755,"detalle_1",1,4,"moviles232"
"resumen_metricas.3312","modelo_svm - sigmoid",0.92172,0.07828,0.94792,0.92473,0.88991,0.92857,"detalle_1",1,4,"moviles232"
"resumen_metricas4111","modelo_svm - linear",0.95455,0.04545,1,0.94565,0.90654,0.97273,"detalle_1",1,5,"moviles232"
"resumen_metricas.14111","modelo_svm - polynomial",0.80556,0.19444,0.85057,0.80435,0.7757,0.8,"detalle_1",1,5,"moviles232"
"resumen_metricas.2411","modelo_svm - radial",0.88636,0.11364,0.95402,0.8587,0.85981,0.88182,"detalle_1",1,5,"moviles232"
"resumen_metricas.3411","modelo_svm - sigmoid",0.91414,0.08586,0.93103,0.8913,0.88785,0.94545,"detalle_1",1,5,"moviles232"
"resumen_metricas5111","modelo_svm - linear",0.96212,0.03788,0.96364,0.94286,0.96774,0.97727,"detalle_1",2,1,"moviles232"
"resumen_metricas.15111","modelo_svm - polynomial",0.82071,0.17929,0.82727,0.77143,0.87097,0.81818,"detalle_1",2,1,"moviles232"
"resumen_metricas.2511","modelo_svm - radial",0.91162,0.08838,0.92727,0.87619,0.89247,0.95455,"detalle_1",2,1,"moviles232"
"resumen_metricas.3511","modelo_svm - sigmoid",0.91919,0.08081,0.95455,0.88571,0.94624,0.88636,"detalle_1",2,1,"moviles232"
"resumen_metricas6111","modelo_svm - linear",0.94697,0.05303,0.9697,0.89216,0.94737,0.98,"detalle_1",2,2,"moviles232"
"resumen_metricas.16111","modelo_svm - polynomial",0.81818,0.18182,0.82828,0.81373,0.83158,0.8,"detalle_1",2,2,"moviles232"
"resumen_metricas.2611","modelo_svm - radial",0.90657,0.09343,0.9697,0.87255,0.84211,0.94,"detalle_1",2,2,"moviles232"
"resumen_metricas.3611","modelo_svm - sigmoid",0.92929,0.07071,0.93939,0.94118,0.88421,0.95,"detalle_1",2,2,"moviles232"
"resumen_metricas7111","modelo_svm - linear",0.9596,0.0404,1,0.93137,0.92661,0.99099,"detalle_1",2,3,"moviles232"
"resumen_metricas.17111","modelo_svm - polynomial",0.83838,0.16162,0.94595,0.78431,0.87156,0.78378,"detalle_1",2,3,"moviles232"
"resumen_metricas.2711","modelo_svm - radial",0.92172,0.07828,1,0.86275,0.91743,0.92793,"detalle_1",2,3,"moviles232"
"resumen_metricas.3711","modelo_svm - sigmoid",0.92424,0.07576,0.97297,0.92157,0.88073,0.93694,"detalle_1",2,3,"moviles232"
"resumen_metricas8111","modelo_svm - linear",0.94949,0.05051,0.95283,0.94681,0.92632,0.9703,"detalle_1",2,4,"moviles232"
"resumen_metricas.18111","modelo_svm - polynomial",0.78788,0.21212,0.80189,0.81915,0.75789,0.77228,"detalle_1",2,4,"moviles232"
"resumen_metricas.2811","modelo_svm - radial",0.90909,0.09091,0.92453,0.90426,0.86316,0.94059,"detalle_1",2,4,"moviles232"
"resumen_metricas.3811","modelo_svm - sigmoid",0.92424,0.07576,0.9717,0.92553,0.87368,0.92079,"detalle_1",2,4,"moviles232"
"resumen_metricas9111","modelo_svm - linear",0.95455,0.04545,0.99065,0.94565,0.90385,0.97849,"detalle_1",2,5,"moviles232"
"resumen_metricas.19111","modelo_svm - polynomial",0.82576,0.17424,0.86916,0.81522,0.83654,0.77419,"detalle_1",2,5,"moviles232"
"resumen_metricas.2911","modelo_svm - radial",0.91162,0.08838,0.95327,0.83696,0.91346,0.93548,"detalle_1",2,5,"moviles232"
"resumen_metricas.3911","modelo_svm - sigmoid",0.93434,0.06566,0.98131,0.92391,0.86538,0.96774,"detalle_1",2,5,"moviles232"
"resumen_metricas10111","modelo_svm - linear",0.97727,0.02273,0.98039,0.9798,0.9505,1,"detalle_1",3,1,"moviles232"
"resumen_metricas.110111","modelo_svm - polynomial",0.80556,0.19444,0.77451,0.87879,0.77228,0.79787,"detalle_1",3,1,"moviles232"
"resumen_metricas.21011","modelo_svm - radial",0.89394,0.10606,0.93137,0.89899,0.81188,0.93617,"detalle_1",3,1,"moviles232"
"resumen_metricas.31011","modelo_svm - sigmoid",0.91919,0.08081,1,0.90909,0.82178,0.94681,"detalle_1",3,1,"moviles232"
"resumen_metricas11141","modelo_svm - linear",0.95455,0.04545,0.9902,0.90625,0.92708,0.9902,"detalle_1",3,2,"moviles232"
"resumen_metricas.111141","modelo_svm - polynomial",0.82576,0.17424,0.85294,0.85417,0.8125,0.78431,"detalle_1",3,2,"moviles232"
"resumen_metricas.21114","modelo_svm - radial",0.89646,0.10354,0.94118,0.85417,0.88542,0.90196,"detalle_1",3,2,"moviles232"
"resumen_metricas.31114","modelo_svm - sigmoid",0.92677,0.07323,0.96078,0.90625,0.90625,0.93137,"detalle_1",3,2,"moviles232"
"resumen_metricas12121","modelo_svm - linear",0.95707,0.04293,0.97222,0.96262,0.94681,0.94253,"detalle_1",3,3,"moviles232"
"resumen_metricas.112121","modelo_svm - polynomial",0.83333,0.16667,0.88889,0.79439,0.88298,0.75862,"detalle_1",3,3,"moviles232"
"resumen_metricas.21212","modelo_svm - radial",0.91414,0.08586,0.94444,0.8785,0.90426,0.93103,"detalle_1",3,3,"moviles232"
"resumen_metricas.31212","modelo_svm - sigmoid",0.92172,0.07828,0.94444,0.93458,0.89362,0.90805,"detalle_1",3,3,"moviles232"
"resumen_metricas13111","modelo_svm - linear",0.96212,0.03788,0.97917,0.94059,0.94949,0.98,"detalle_1",3,4,"moviles232"
"resumen_metricas.113111","modelo_svm - polynomial",0.77778,0.22222,0.79167,0.81188,0.78788,0.72,"detalle_1",3,4,"moviles232"
"resumen_metricas.21311","modelo_svm - radial",0.89646,0.10354,0.9375,0.89109,0.85859,0.9,"detalle_1",3,4,"moviles232"
"resumen_metricas.31311","modelo_svm - sigmoid",0.92424,0.07576,0.94792,0.90099,0.92929,0.92,"detalle_1",3,4,"moviles232"
"resumen_metricas14111","modelo_svm - linear",0.94949,0.05051,1,0.91304,0.91509,0.97273,"detalle_1",3,5,"moviles232"
"resumen_metricas.114111","modelo_svm - polynomial",0.81566,0.18434,0.85227,0.77174,0.83019,0.80909,"detalle_1",3,5,"moviles232"
"resumen_metricas.21411","modelo_svm - radial",0.90657,0.09343,0.96591,0.81522,0.86792,0.97273,"detalle_1",3,5,"moviles232"
"resumen_metricas.31411","modelo_svm - sigmoid",0.92677,0.07323,0.95455,0.90217,0.86792,0.98182,"detalle_1",3,5,"moviles232"
"resumen_metricas70","modelo_bosques - No_kernel",0.8875,0.1125,0.97196,0.83168,0.84884,0.88679,"ntree=500",1,1,"moviles111"
"resumen_metricas153","modelo_bosques - No_kernel",0.89,0.11,0.95876,0.84211,0.80392,0.95283,"ntree=500",1,2,"moviles111"
"resumen_metricas217","modelo_bosques - No_kernel",0.87,0.13,0.96629,0.77876,0.83333,0.92708,"ntree=500",1,3,"moviles111"
"resumen_metricas315","modelo_bosques - No_kernel",0.8925,0.1075,0.9646,0.90698,0.79091,0.91209,"ntree=500",1,4,"moviles111"
"resumen_metricas414","modelo_bosques - No_kernel",0.905,0.095,0.91489,0.89524,0.89,0.92079,"ntree=500",1,5,"moviles111"
"resumen_metricas514","modelo_bosques - No_kernel",0.915,0.085,0.96703,0.87736,0.84615,0.9798,"ntree=500",2,1,"moviles111"
"resumen_metricas614","modelo_bosques - No_kernel",0.895,0.105,0.92381,0.87234,0.83838,0.94118,"ntree=500",2,2,"moviles111"
"resumen_metricas714","modelo_bosques - No_kernel",0.885,0.115,0.96078,0.86,0.80952,0.91398,"ntree=500",2,3,"moviles111"
"resumen_metricas814","modelo_bosques - No_kernel",0.9,0.1,0.93333,0.85714,0.87273,0.94737,"ntree=500",2,4,"moviles111"
"resumen_metricas914","modelo_bosques - No_kernel",0.87,0.13,0.95536,0.81053,0.79268,0.89189,"ntree=500",2,5,"moviles111"
"resumen_metricas1014","modelo_bosques - No_kernel",0.8725,0.1275,0.95238,0.8,0.7766,0.9434,"ntree=500",3,1,"moviles111"
"resumen_metricas1117","modelo_bosques - No_kernel",0.9,0.1,0.96471,0.8835,0.86607,0.9,"ntree=500",3,2,"moviles111"
"resumen_metricas1215","modelo_bosques - No_kernel",0.905,0.095,0.94737,0.89583,0.88,0.89908,"ntree=500",3,3,"moviles111"
"resumen_metricas1314","modelo_bosques - No_kernel",0.9125,0.0875,0.93913,0.87619,0.89474,0.94118,"ntree=500",3,4,"moviles111"
"resumen_metricas1414","modelo_bosques - No_kernel",0.88,0.12,0.95,0.83168,0.78788,0.95,"ntree=500",3,5,"moviles111"
"resumen_metricas154","modelo_bosques - No_kernel",0.8725,0.1275,0.88889,0.80851,0.8866,0.90099,"ntree=500",1,1,"moviles112"
"resumen_metricas162","modelo_bosques - No_kernel",0.8975,0.1025,0.97872,0.82243,0.875,0.92233,"ntree=500",1,2,"moviles112"
"resumen_metricas218","modelo_bosques - No_kernel",0.88,0.12,0.89796,0.87379,0.85567,0.89216,"ntree=500",1,3,"moviles112"
"resumen_metricas316","modelo_bosques - No_kernel",0.9075,0.0925,0.98095,0.89691,0.80769,0.94681,"ntree=500",1,4,"moviles112"
"resumen_metricas415","modelo_bosques - No_kernel",0.8925,0.1075,0.97895,0.82828,0.80189,0.97,"ntree=500",1,5,"moviles112"
"resumen_metricas515","modelo_bosques - No_kernel",0.8625,0.1375,0.92941,0.73984,0.86316,0.95876,"ntree=500",2,1,"moviles112"
"resumen_metricas615","modelo_bosques - No_kernel",0.9025,0.0975,0.9434,0.88298,0.86458,0.91346,"ntree=500",2,2,"moviles112"
"resumen_metricas715","modelo_bosques - No_kernel",0.8775,0.1225,0.91346,0.86,0.85567,0.87879,"ntree=500",2,3,"moviles112"
"resumen_metricas815","modelo_bosques - No_kernel",0.9025,0.0975,0.97938,0.89247,0.80583,0.93458,"ntree=500",2,4,"moviles112"
"resumen_metricas915","modelo_bosques - No_kernel",0.88,0.12,0.9537,0.82222,0.80734,0.93548,"ntree=500",2,5,"moviles112"
"resumen_metricas1015","modelo_bosques - No_kernel",0.8725,0.1275,0.96,0.85714,0.77391,0.91089,"ntree=500",3,1,"moviles112"
"resumen_metricas1118","modelo_bosques - No_kernel",0.875,0.125,0.92157,0.83333,0.80952,0.93814,"ntree=500",3,2,"moviles112"
"resumen_metricas1216","modelo_bosques - No_kernel",0.85,0.15,0.94643,0.76768,0.7907,0.87379,"ntree=500",3,3,"moviles112"
"resumen_metricas1315","modelo_bosques - No_kernel",0.89,0.11,0.96552,0.84677,0.83505,0.93478,"ntree=500",3,4,"moviles112"
"resumen_metricas1415","modelo_bosques - No_kernel",0.9025,0.0975,0.9596,0.87629,0.84536,0.92523,"ntree=500",3,5,"moviles112"
"resumen_metricas172","modelo_bosques - No_kernel",0.8975,0.1025,0.95556,0.85859,0.88119,0.9,"ntree=500",1,1,"moviles121"
"resumen_metricas182","modelo_bosques - No_kernel",0.87,0.13,0.94681,0.83495,0.78218,0.92157,"ntree=500",1,2,"moviles121"
"resumen_metricas222","modelo_bosques - No_kernel",0.9,0.1,0.97345,0.86139,0.82692,0.93902,"ntree=500",1,3,"moviles121"
"resumen_metricas322","modelo_bosques - No_kernel",0.875,0.125,0.92391,0.81308,0.84848,0.92157,"ntree=500",1,4,"moviles121"
"resumen_metricas422","modelo_bosques - No_kernel",0.9,0.1,0.92793,0.83333,0.87368,0.95192,"ntree=500",1,5,"moviles121"
"resumen_metricas522","modelo_bosques - No_kernel",0.8975,0.1025,0.9604,0.86735,0.82353,0.92241,"ntree=500",2,1,"moviles121"
"resumen_metricas622","modelo_bosques - No_kernel",0.8825,0.1175,0.92453,0.84783,0.81,0.94118,"ntree=500",2,2,"moviles121"
"resumen_metricas722","modelo_bosques - No_kernel",0.9125,0.0875,0.95876,0.83478,0.9375,0.93478,"ntree=500",2,3,"moviles121"
"resumen_metricas822","modelo_bosques - No_kernel",0.8725,0.1275,0.93333,0.88636,0.77391,0.91304,"ntree=500",2,4,"moviles121"
"resumen_metricas922","modelo_bosques - No_kernel",0.9025,0.0975,0.96703,0.81308,0.89423,0.94898,"ntree=500",2,5,"moviles121"
"resumen_metricas1022","modelo_bosques - No_kernel",0.915,0.085,0.95192,0.90526,0.84314,0.9596,"ntree=500",3,1,"moviles121"
"resumen_metricas1122","modelo_bosques - No_kernel",0.875,0.125,0.95745,0.83929,0.80435,0.90196,"ntree=500",3,2,"moviles121"
"resumen_metricas1222","modelo_bosques - No_kernel",0.9075,0.0925,0.9633,0.86316,0.85714,0.93878,"ntree=500",3,3,"moviles121"
"resumen_metricas1322","modelo_bosques - No_kernel",0.8825,0.1175,0.93137,0.82653,0.86111,0.91304,"ntree=500",3,4,"moviles121"
"resumen_metricas1422","modelo_bosques - No_kernel",0.9025,0.0975,0.94505,0.86,0.88,0.92661,"ntree=500",3,5,"moviles121"
"resumen_metricas192","modelo_bosques - No_kernel",0.875,0.125,0.94737,0.81443,0.86735,0.87273,"ntree=500",1,1,"moviles122"
"resumen_metricas1102","modelo_bosques - No_kernel",0.9,0.1,0.94286,0.86916,0.8617,0.92553,"ntree=500",1,2,"moviles122"
"resumen_metricas232","modelo_bosques - No_kernel",0.8875,0.1125,0.96429,0.83505,0.79798,0.94565,"ntree=500",1,3,"moviles122"
"resumen_metricas332","modelo_bosques - No_kernel",0.88,0.12,0.94898,0.84536,0.78095,0.95,"ntree=500",1,4,"moviles122"
"resumen_metricas432","modelo_bosques - No_kernel",0.89,0.11,0.94444,0.85294,0.82692,0.94231,"ntree=500",1,5,"moviles122"
"resumen_metricas532","modelo_bosques - No_kernel",0.895,0.105,0.94872,0.82955,0.87,0.91579,"ntree=500",2,1,"moviles122"
"resumen_metricas632","modelo_bosques - No_kernel",0.905,0.095,0.97619,0.78641,0.9375,0.93069,"ntree=500",2,2,"moviles122"
"resumen_metricas732","modelo_bosques - No_kernel",0.9075,0.0925,0.95,0.8866,0.84158,0.95098,"ntree=500",2,3,"moviles122"
"resumen_metricas832","modelo_bosques - No_kernel",0.8725,0.1275,0.92079,0.83838,0.78571,0.94118,"ntree=500",2,4,"moviles122"
"resumen_metricas932","modelo_bosques - No_kernel",0.875,0.125,0.92857,0.84956,0.79775,0.92,"ntree=500",2,5,"moviles122"
"resumen_metricas1032","modelo_bosques - No_kernel",0.8775,0.1225,0.94059,0.79798,0.84314,0.92857,"ntree=500",3,1,"moviles122"
"resumen_metricas1132","modelo_bosques - No_kernel",0.8925,0.1075,0.94643,0.85057,0.8125,0.94286,"ntree=500",3,2,"moviles122"
"resumen_metricas1232","modelo_bosques - No_kernel",0.8675,0.1325,0.94118,0.81633,0.78351,0.92233,"ntree=500",3,3,"moviles122"
"resumen_metricas1332","modelo_bosques - No_kernel",0.905,0.095,0.97959,0.85859,0.87379,0.91,"ntree=500",3,4,"moviles122"
"resumen_metricas1432","modelo_bosques - No_kernel",0.895,0.105,0.91954,0.87179,0.86275,0.93617,"ntree=500",3,5,"moviles122"
"resumen_metricas202","modelo_bosques - No_kernel",0.8925,0.1075,0.94,0.82558,0.88119,0.9115,"ntree=500",1,1,"moviles131"
"resumen_metricas1142","modelo_bosques - No_kernel",0.88,0.12,0.9505,0.84466,0.8,0.93407,"ntree=500",1,2,"moviles131"
"resumen_metricas242","modelo_bosques - No_kernel",0.885,0.115,0.98969,0.82906,0.85393,0.87629,"ntree=500",1,3,"moviles131"
"resumen_metricas342","modelo_bosques - No_kernel",0.875,0.125,0.94175,0.82979,0.76238,0.96078,"ntree=500",1,4,"moviles131"
"resumen_metricas442","modelo_bosques - No_kernel",0.875,0.125,0.89899,0.87,0.82692,0.90722,"ntree=500",1,5,"moviles131"
"resumen_metricas542","modelo_bosques - No_kernel",0.865,0.135,0.94845,0.80769,0.81731,0.89474,"ntree=500",2,1,"moviles131"
"resumen_metricas642","modelo_bosques - No_kernel",0.9,0.1,0.93519,0.84158,0.88095,0.93458,"ntree=500",2,2,"moviles131"
"resumen_metricas742","modelo_bosques - No_kernel",0.88,0.12,0.92381,0.86667,0.81308,0.91837,"ntree=500",2,3,"moviles131"
