"","Modelo","overall_accuracy","overall_error","Factor_0_Accuracy","Factor_1_Accuracy","Factor_2_Accuracy","Factor_3_Accuracy","Detalle_1","experimento","grupo","dataset"
"resumen_metricas.11281","modelo_svm - polynomial",0.78535,0.21465,0.8,0.78,0.83333,0.73585,"detalle_1",1,2,"moviles221"
"resumen_metricas.2128","modelo_svm - radial",0.91162,0.08838,0.96,0.87,0.91111,0.90566,"detalle_1",1,2,"moviles221"
"resumen_metricas.3128","modelo_svm - sigmoid",0.90152,0.09848,0.94,0.87,0.87778,0.91509,"detalle_1",1,2,"moviles221"
"resumen_metricas2111","modelo_svm - linear",0.95455,0.04545,0.98,0.9604,0.89773,0.97196,"detalle_1",1,3,"moviles221"
"resumen_metricas.12111","modelo_svm - polynomial",0.79293,0.20707,0.76,0.75248,0.85227,0.81308,"detalle_1",1,3,"moviles221"
"resumen_metricas.2211","modelo_svm - radial",0.86111,0.13889,0.9,0.83168,0.81818,0.88785,"detalle_1",1,3,"moviles221"
"resumen_metricas.3211","modelo_svm - sigmoid",0.90909,0.09091,0.92,0.87129,0.90909,0.93458,"detalle_1",1,3,"moviles221"
"resumen_metricas381","modelo_svm - linear",0.93434,0.06566,0.92553,0.93407,0.91818,0.9604,"detalle_1",1,4,"moviles221"
"resumen_metricas.1381","modelo_svm - polynomial",0.80051,0.19949,0.85106,0.71429,0.80909,0.82178,"detalle_1",1,4,"moviles221"
"resumen_metricas.238","modelo_svm - radial",0.89141,0.10859,0.90426,0.93407,0.82727,0.91089,"detalle_1",1,4,"moviles221"
"resumen_metricas.338","modelo_svm - sigmoid",0.90657,0.09343,0.90426,0.92308,0.82727,0.9802,"detalle_1",1,4,"moviles221"
"resumen_metricas481","modelo_svm - linear",0.98232,0.01768,0.98,0.9697,0.98969,0.99,"detalle_1",1,5,"moviles221"
"resumen_metricas.1481","modelo_svm - polynomial",0.84091,0.15909,0.85,0.85859,0.82474,0.83,"detalle_1",1,5,"moviles221"
"resumen_metricas.248","modelo_svm - radial",0.91414,0.08586,0.96,0.85859,0.92784,0.91,"detalle_1",1,5,"moviles221"
"resumen_metricas.348","modelo_svm - sigmoid",0.92424,0.07576,0.96,0.89899,0.89691,0.94,"detalle_1",1,5,"moviles221"
"resumen_metricas581","modelo_svm - linear",0.9697,0.0303,0.96,0.96591,0.95238,1,"detalle_1",2,1,"moviles221"
"resumen_metricas.1581","modelo_svm - polynomial",0.81061,0.18939,0.86,0.81818,0.74286,0.82524,"detalle_1",2,1,"moviles221"
"resumen_metricas.258","modelo_svm - radial",0.90657,0.09343,0.92,0.96591,0.80952,0.94175,"detalle_1",2,1,"moviles221"
"resumen_metricas.358","modelo_svm - sigmoid",0.91162,0.08838,0.96,0.89773,0.8381,0.95146,"detalle_1",2,1,"moviles221"
"resumen_metricas681","modelo_svm - linear",0.96717,0.03283,0.98214,0.94595,0.94382,1,"detalle_1",2,2,"moviles221"
"resumen_metricas.1681","modelo_svm - polynomial",0.81313,0.18687,0.82143,0.81982,0.82022,0.78571,"detalle_1",2,2,"moviles221"
"resumen_metricas.268","modelo_svm - radial",0.91162,0.08838,0.96429,0.83784,0.89888,0.95238,"detalle_1",2,2,"moviles221"
"resumen_metricas.368","modelo_svm - sigmoid",0.92172,0.07828,0.96429,0.90991,0.8427,0.96429,"detalle_1",2,2,"moviles221"
"resumen_metricas781","modelo_svm - linear",0.96717,0.03283,1,0.9619,0.93,0.97895,"detalle_1",2,3,"moviles221"
"resumen_metricas.1781","modelo_svm - polynomial",0.81818,0.18182,0.80208,0.8,0.82,0.85263,"detalle_1",2,3,"moviles221"
"resumen_metricas.278","modelo_svm - radial",0.90404,0.09596,0.95833,0.86667,0.88,0.91579,"detalle_1",2,3,"moviles221"
"resumen_metricas.378","modelo_svm - sigmoid",0.89899,0.10101,0.95833,0.88571,0.83,0.92632,"detalle_1",2,3,"moviles221"
"resumen_metricas881","modelo_svm - linear",0.96717,0.03283,0.95699,0.94898,0.96774,0.99107,"detalle_1",2,4,"moviles221"
"resumen_metricas.1881","modelo_svm - polynomial",0.77273,0.22727,0.84946,0.70408,0.8172,0.73214,"detalle_1",2,4,"moviles221"
"resumen_metricas.288","modelo_svm - radial",0.87879,0.12121,0.92473,0.80612,0.83871,0.9375,"detalle_1",2,4,"moviles221"
"resumen_metricas.388","modelo_svm - sigmoid",0.91162,0.08838,0.93548,0.85714,0.93548,0.91964,"detalle_1",2,4,"moviles221"
"resumen_metricas981","modelo_svm - linear",0.96212,0.03788,0.97895,0.92473,0.97248,0.9697,"detalle_1",2,5,"moviles221"
"resumen_metricas.1981","modelo_svm - polynomial",0.81061,0.18939,0.76842,0.76344,0.86239,0.83838,"detalle_1",2,5,"moviles221"
"resumen_metricas.298","modelo_svm - radial",0.88889,0.11111,0.90526,0.82796,0.89908,0.91919,"detalle_1",2,5,"moviles221"
"resumen_metricas.398","modelo_svm - sigmoid",0.89899,0.10101,0.91579,0.86022,0.88073,0.93939,"detalle_1",2,5,"moviles221"
"resumen_metricas1081","modelo_svm - linear",0.9798,0.0202,0.97849,0.95283,0.9899,1,"detalle_1",3,1,"moviles221"
"resumen_metricas.11081","modelo_svm - polynomial",0.81818,0.18182,0.84946,0.74528,0.86869,0.81633,"detalle_1",3,1,"moviles221"
"resumen_metricas.2108","modelo_svm - radial",0.90404,0.09596,0.97849,0.85849,0.85859,0.92857,"detalle_1",3,1,"moviles221"
"resumen_metricas.3108","modelo_svm - sigmoid",0.90152,0.09848,0.93548,0.84906,0.86869,0.95918,"detalle_1",3,1,"moviles221"
"resumen_metricas11111","modelo_svm - linear",0.9697,0.0303,0.98969,0.95604,0.92632,1,"detalle_1",3,2,"moviles221"
"resumen_metricas.111111","modelo_svm - polynomial",0.83081,0.16919,0.8866,0.8022,0.89474,0.75221,"detalle_1",3,2,"moviles221"
"resumen_metricas.21111","modelo_svm - radial",0.91162,0.08838,0.96907,0.87912,0.93684,0.86726,"detalle_1",3,2,"moviles221"
"resumen_metricas.31111","modelo_svm - sigmoid",0.89141,0.10859,0.91753,0.92308,0.82105,0.90265,"detalle_1",3,2,"moviles221"
"resumen_metricas1291","modelo_svm - linear",0.94444,0.05556,0.98901,0.91892,0.90816,0.96875,"detalle_1",3,3,"moviles221"
"resumen_metricas.11291","modelo_svm - polynomial",0.77525,0.22475,0.75824,0.8018,0.79592,0.73958,"detalle_1",3,3,"moviles221"
"resumen_metricas.2129","modelo_svm - radial",0.88131,0.11869,0.89011,0.83784,0.86735,0.9375,"detalle_1",3,3,"moviles221"
"resumen_metricas.3129","modelo_svm - sigmoid",0.88131,0.11869,0.94505,0.84685,0.84694,0.89583,"detalle_1",3,3,"moviles221"
"resumen_metricas1381","modelo_svm - linear",0.96717,0.03283,0.98958,0.91209,0.97087,0.99057,"detalle_1",3,4,"moviles221"
"resumen_metricas.11381","modelo_svm - polynomial",0.84848,0.15152,0.90625,0.75824,0.86408,0.85849,"detalle_1",3,4,"moviles221"
"resumen_metricas.2138","modelo_svm - radial",0.91162,0.08838,0.96875,0.82418,0.8932,0.95283,"detalle_1",3,4,"moviles221"
"resumen_metricas.3138","modelo_svm - sigmoid",0.92172,0.07828,0.9375,0.89011,0.8835,0.9717,"detalle_1",3,4,"moviles221"
"resumen_metricas1481","modelo_svm - linear",0.95202,0.04798,0.95798,0.96875,0.91089,0.975,"detalle_1",3,5,"moviles221"
"resumen_metricas.11481","modelo_svm - polynomial",0.81313,0.18687,0.81513,0.83333,0.75248,0.8625,"detalle_1",3,5,"moviles221"
"resumen_metricas.2148","modelo_svm - radial",0.88131,0.11869,0.93277,0.82292,0.83168,0.9375,"detalle_1",3,5,"moviles221"
"resumen_metricas.3148","modelo_svm - sigmoid",0.88131,0.11869,0.94118,0.90625,0.77228,0.9,"detalle_1",3,5,"moviles221"
"resumen_metricas391","modelo_svm - linear",0.94949,0.05051,0.97674,0.925,0.91753,0.98925,"detalle_1",1,1,"moviles222"
"resumen_metricas.1391","modelo_svm - polynomial",0.80303,0.19697,0.81395,0.79167,0.83505,0.77419,"detalle_1",1,1,"moviles222"
"resumen_metricas.239","modelo_svm - radial",0.89141,0.10859,0.95349,0.85833,0.85567,0.91398,"detalle_1",1,1,"moviles222"
"resumen_metricas.339","modelo_svm - sigmoid",0.91667,0.08333,0.97674,0.90833,0.85567,0.93548,"detalle_1",1,1,"moviles222"
"resumen_metricas1301","modelo_svm - linear",0.95707,0.04293,0.96117,0.94565,0.94059,0.98,"detalle_1",1,2,"moviles222"
"resumen_metricas.11301","modelo_svm - polynomial",0.80303,0.19697,0.83495,0.75,0.79208,0.83,"detalle_1",1,2,"moviles222"
"resumen_metricas.2130","modelo_svm - radial",0.88889,0.11111,0.90291,0.8913,0.84158,0.92,"detalle_1",1,2,"moviles222"
"resumen_metricas.3130","modelo_svm - sigmoid",0.88889,0.11111,0.90291,0.91304,0.86139,0.88,"detalle_1",1,2,"moviles222"
"resumen_metricas2121","modelo_svm - linear",0.96465,0.03535,0.97938,0.94565,0.9434,0.9901,"detalle_1",1,3,"moviles222"
"resumen_metricas.12121","modelo_svm - polynomial",0.81313,0.18687,0.78351,0.84783,0.82075,0.80198,"detalle_1",1,3,"moviles222"
"resumen_metricas.2212","modelo_svm - radial",0.90657,0.09343,0.96907,0.8587,0.85849,0.94059,"detalle_1",1,3,"moviles222"
"resumen_metricas.3212","modelo_svm - sigmoid",0.91414,0.08586,0.94845,0.90217,0.86792,0.94059,"detalle_1",1,3,"moviles222"
"resumen_metricas3101","modelo_svm - linear",0.97222,0.02778,0.98148,0.94792,0.97647,0.98131,"detalle_1",1,4,"moviles222"
"resumen_metricas.13101","modelo_svm - polynomial",0.81566,0.18434,0.83333,0.84375,0.85882,0.73832,"detalle_1",1,4,"moviles222"
"resumen_metricas.2310","modelo_svm - radial",0.89646,0.10354,0.93519,0.86458,0.83529,0.93458,"detalle_1",1,4,"moviles222"
"resumen_metricas.3310","modelo_svm - sigmoid",0.93182,0.06818,0.9537,0.94792,0.88235,0.93458,"detalle_1",1,4,"moviles222"
"resumen_metricas491","modelo_svm - linear",0.94697,0.05303,0.9902,0.93684,0.90654,0.95652,"detalle_1",1,5,"moviles222"
"resumen_metricas.1491","modelo_svm - polynomial",0.83081,0.16919,0.88235,0.82105,0.83178,0.78261,"detalle_1",1,5,"moviles222"
"resumen_metricas.249","modelo_svm - radial",0.92172,0.07828,0.97059,0.88421,0.88785,0.94565,"detalle_1",1,5,"moviles222"
"resumen_metricas.349","modelo_svm - sigmoid",0.94444,0.05556,0.96078,0.93684,0.94393,0.93478,"detalle_1",1,5,"moviles222"
"resumen_metricas591","modelo_svm - linear",0.95202,0.04798,0.97273,0.92105,0.92857,0.98864,"detalle_1",2,1,"moviles222"
"resumen_metricas.1591","modelo_svm - polynomial",0.79798,0.20202,0.80909,0.7193,0.85714,0.82955,"detalle_1",2,1,"moviles222"
"resumen_metricas.259","modelo_svm - radial",0.89394,0.10606,0.86364,0.89474,0.88095,0.94318,"detalle_1",2,1,"moviles222"
"resumen_metricas.359","modelo_svm - sigmoid",0.92172,0.07828,0.93636,0.88596,0.89286,0.97727,"detalle_1",2,1,"moviles222"
"resumen_metricas691","modelo_svm - linear",0.94697,0.05303,0.92857,0.93407,0.92784,0.99091,"detalle_1",2,2,"moviles222"
"resumen_metricas.1691","modelo_svm - polynomial",0.7601,0.2399,0.72449,0.74725,0.75258,0.80909,"detalle_1",2,2,"moviles222"
"resumen_metricas.269","modelo_svm - radial",0.88636,0.11364,0.92857,0.84615,0.83505,0.92727,"detalle_1",2,2,"moviles222"
"resumen_metricas.369","modelo_svm - sigmoid",0.92172,0.07828,0.96939,0.94505,0.90722,0.87273,"detalle_1",2,2,"moviles222"
"resumen_metricas791","modelo_svm - linear",0.9596,0.0404,0.98901,0.9619,0.91964,0.97727,"detalle_1",2,3,"moviles222"
"resumen_metricas.1791","modelo_svm - polynomial",0.84091,0.15909,0.89011,0.84762,0.85714,0.76136,"detalle_1",2,3,"moviles222"
"resumen_metricas.279","modelo_svm - radial",0.91667,0.08333,0.97802,0.88571,0.89286,0.92045,"detalle_1",2,3,"moviles222"
"resumen_metricas.379","modelo_svm - sigmoid",0.92424,0.07576,0.96703,0.92381,0.84821,0.97727,"detalle_1",2,3,"moviles222"
"resumen_metricas891","modelo_svm - linear",0.96465,0.03535,0.97297,0.92941,0.97849,0.97196,"detalle_1",2,4,"moviles222"
"resumen_metricas.1891","modelo_svm - polynomial",0.81818,0.18182,0.77477,0.83529,0.88172,0.79439,"detalle_1",2,4,"moviles222"
"resumen_metricas.289","modelo_svm - radial",0.91162,0.08838,0.92793,0.84706,0.93548,0.92523,"detalle_1",2,4,"moviles222"
"resumen_metricas.389","modelo_svm - sigmoid",0.94444,0.05556,0.97297,0.88235,0.93548,0.97196,"detalle_1",2,4,"moviles222"
"resumen_metricas991","modelo_svm - linear",0.96717,0.03283,1,0.95,0.95455,0.97,"detalle_1",2,5,"moviles222"
"resumen_metricas.1991","modelo_svm - polynomial",0.81313,0.18687,0.90698,0.85,0.84545,0.66,"detalle_1",2,5,"moviles222"
"resumen_metricas.299","modelo_svm - radial",0.90152,0.09848,0.94186,0.89,0.87273,0.91,"detalle_1",2,5,"moviles222"
"resumen_metricas.399","modelo_svm - sigmoid",0.91414,0.08586,0.97674,0.93,0.84545,0.92,"detalle_1",2,5,"moviles222"
"resumen_metricas1091","modelo_svm - linear",0.95455,0.04545,1,0.90909,0.92523,0.98947,"detalle_1",3,1,"moviles222"
"resumen_metricas.11091","modelo_svm - polynomial",0.80556,0.19444,0.81053,0.73737,0.85047,0.82105,"detalle_1",3,1,"moviles222"
"resumen_metricas.2109","modelo_svm - radial",0.90152,0.09848,0.94737,0.84848,0.85047,0.96842,"detalle_1",3,1,"moviles222"
"resumen_metricas.3109","modelo_svm - sigmoid",0.93687,0.06313,0.97895,0.92929,0.8785,0.96842,"detalle_1",3,1,"moviles222"
"resumen_metricas11121","modelo_svm - linear",0.96212,0.03788,0.96809,0.92632,0.9505,1,"detalle_1",3,2,"moviles222"
"resumen_metricas.111121","modelo_svm - polynomial",0.81313,0.18687,0.80851,0.8,0.82178,0.82075,"detalle_1",3,2,"moviles222"
"resumen_metricas.21112","modelo_svm - radial",0.90152,0.09848,0.95745,0.84211,0.86139,0.9434,"detalle_1",3,2,"moviles222"
"resumen_metricas.31112","modelo_svm - sigmoid",0.94697,0.05303,0.94681,0.89474,0.94059,1,"detalle_1",3,2,"moviles222"
"resumen_metricas12101","modelo_svm - linear",0.96465,0.03535,0.97297,0.93103,0.98889,0.96296,"detalle_1",3,3,"moviles222"
"resumen_metricas.112101","modelo_svm - polynomial",0.81061,0.18939,0.8018,0.88506,0.77778,0.78704,"detalle_1",3,3,"moviles222"
"resumen_metricas.21210","modelo_svm - radial",0.91414,0.08586,0.95495,0.88506,0.88889,0.91667,"detalle_1",3,3,"moviles222"
"resumen_metricas.31210","modelo_svm - sigmoid",0.94192,0.05808,0.96396,0.94253,0.9,0.9537,"detalle_1",3,3,"moviles222"
"resumen_metricas1391","modelo_svm - linear",0.96212,0.03788,0.98925,0.90179,0.96875,1,"detalle_1",3,4,"moviles222"
"resumen_metricas.11391","modelo_svm - polynomial",0.82323,0.17677,0.86022,0.80357,0.90625,0.72632,"detalle_1",3,4,"moviles222"
"resumen_metricas.2139","modelo_svm - radial",0.91667,0.08333,0.93548,0.88393,0.92708,0.92632,"detalle_1",3,4,"moviles222"
"resumen_metricas.3139","modelo_svm - sigmoid",0.90909,0.09091,0.94624,0.85714,0.88542,0.95789,"detalle_1",3,4,"moviles222"
"resumen_metricas1491","modelo_svm - linear",0.9596,0.0404,0.96117,0.98039,0.92157,0.97753,"detalle_1",3,5,"moviles222"
"resumen_metricas.11491","modelo_svm - polynomial",0.78283,0.21717,0.79612,0.80392,0.81373,0.70787,"detalle_1",3,5,"moviles222"
"resumen_metricas.2149","modelo_svm - radial",0.90404,0.09596,0.93204,0.90196,0.87255,0.91011,"detalle_1",3,5,"moviles222"
"resumen_metricas.3149","modelo_svm - sigmoid",0.91667,0.08333,0.93204,0.97059,0.86275,0.89888,"detalle_1",3,5,"moviles222"
"resumen_metricas401","modelo_svm - linear",0.95202,0.04798,0.96078,0.92391,0.92929,0.99029,"detalle_1",1,1,"moviles231"
"resumen_metricas.1401","modelo_svm - polynomial",0.79798,0.20202,0.82353,0.8587,0.80808,0.70874,"detalle_1",1,1,"moviles231"
"resumen_metricas.240","modelo_svm - radial",0.89141,0.10859,0.97059,0.8587,0.80808,0.92233,"detalle_1",1,1,"moviles231"
"resumen_metricas.340","modelo_svm - sigmoid",0.89899,0.10101,0.92157,0.8913,0.80808,0.97087,"detalle_1",1,1,"moviles231"
"resumen_metricas1401","modelo_svm - linear",0.97222,0.02778,0.9901,0.92391,0.97959,0.99048,"detalle_1",1,2,"moviles231"
"resumen_metricas.11401","modelo_svm - polynomial",0.81061,0.18939,0.83168,0.72826,0.88776,0.79048,"detalle_1",1,2,"moviles231"
"resumen_metricas.2140","modelo_svm - radial",0.91667,0.08333,0.9703,0.83696,0.91837,0.93333,"detalle_1",1,2,"moviles231"
"resumen_metricas.3140","modelo_svm - sigmoid",0.92677,0.07323,0.9604,0.91304,0.87755,0.95238,"detalle_1",1,2,"moviles231"
"resumen_metricas2131","modelo_svm - linear",0.95455,0.04545,0.95833,0.94872,0.90698,1,"detalle_1",1,3,"moviles231"
"resumen_metricas.12131","modelo_svm - polynomial",0.84091,0.15909,0.85417,0.79487,0.84884,0.87629,"detalle_1",1,3,"moviles231"
"resumen_metricas.2213","modelo_svm - radial",0.90152,0.09848,0.94792,0.82906,0.88372,0.95876,"detalle_1",1,3,"moviles231"
"resumen_metricas.3213","modelo_svm - sigmoid",0.90152,0.09848,0.95833,0.87179,0.84884,0.92784,"detalle_1",1,3,"moviles231"
"resumen_metricas3111","modelo_svm - linear",0.9798,0.0202,0.9798,0.97826,0.96639,1,"detalle_1",1,4,"moviles231"
"resumen_metricas.13111","modelo_svm - polynomial",0.81313,0.18687,0.84848,0.79348,0.79832,0.81395,"detalle_1",1,4,"moviles231"
"resumen_metricas.2311","modelo_svm - radial",0.91667,0.08333,0.94949,0.91304,0.85714,0.96512,"detalle_1",1,4,"moviles231"
"resumen_metricas.3311","modelo_svm - sigmoid",0.89899,0.10101,0.92929,0.90217,0.85714,0.9186,"detalle_1",1,4,"moviles231"
"resumen_metricas4101","modelo_svm - linear",0.97475,0.02525,0.9898,0.98039,0.95745,0.97059,"detalle_1",1,5,"moviles231"
"resumen_metricas.14101","modelo_svm - polynomial",0.82071,0.17929,0.81633,0.80392,0.82979,0.83333,"detalle_1",1,5,"moviles231"
"resumen_metricas.2410","modelo_svm - radial",0.89899,0.10101,0.90816,0.88235,0.89362,0.91176,"detalle_1",1,5,"moviles231"
"resumen_metricas.3410","modelo_svm - sigmoid",0.91919,0.08081,0.93878,0.91176,0.89362,0.93137,"detalle_1",1,5,"moviles231"
"resumen_metricas5101","modelo_svm - linear",0.95707,0.04293,0.9898,0.95604,0.89524,0.9902,"detalle_1",2,1,"moviles231"
"resumen_metricas.15101","modelo_svm - polynomial",0.82828,0.17172,0.83673,0.84615,0.82857,0.80392,"detalle_1",2,1,"moviles231"
"resumen_metricas.2510","modelo_svm - radial",0.92172,0.07828,0.94898,0.91209,0.88571,0.94118,"detalle_1",2,1,"moviles231"
"resumen_metricas.3510","modelo_svm - sigmoid",0.92172,0.07828,0.93878,0.94505,0.85714,0.95098,"detalle_1",2,1,"moviles231"
"resumen_metricas6101","modelo_svm - linear",0.95707,0.04293,0.98969,0.90909,0.93617,0.99057,"detalle_1",2,2,"moviles231"
"resumen_metricas.16101","modelo_svm - polynomial",0.7904,0.2096,0.81443,0.76768,0.81915,0.76415,"detalle_1",2,2,"moviles231"
"resumen_metricas.2610","modelo_svm - radial",0.90404,0.09596,0.95876,0.84848,0.88298,0.92453,"detalle_1",2,2,"moviles231"
"resumen_metricas.3610","modelo_svm - sigmoid",0.88889,0.11111,0.94845,0.85859,0.84043,0.90566,"detalle_1",2,2,"moviles231"
"resumen_metricas7101","modelo_svm - linear",0.94949,0.05051,0.94845,0.95413,0.94444,0.95,"detalle_1",2,3,"moviles231"
"resumen_metricas.17101","modelo_svm - polynomial",0.79545,0.20455,0.81443,0.77064,0.8,0.8,"detalle_1",2,3,"moviles231"
"resumen_metricas.2710","modelo_svm - radial",0.86364,0.13636,0.92784,0.81651,0.81111,0.9,"detalle_1",2,3,"moviles231"
"resumen_metricas.3710","modelo_svm - sigmoid",0.89899,0.10101,0.93814,0.87156,0.84444,0.94,"detalle_1",2,3,"moviles231"
"resumen_metricas8101","modelo_svm - linear",0.95455,0.04545,0.9697,0.93684,0.92453,0.98958,"detalle_1",2,4,"moviles231"
"resumen_metricas.18101","modelo_svm - polynomial",0.84343,0.15657,0.90909,0.8,0.81132,0.85417,"detalle_1",2,4,"moviles231"
"resumen_metricas.2810","modelo_svm - radial",0.89646,0.10354,0.91919,0.86316,0.87736,0.92708,"detalle_1",2,4,"moviles231"
"resumen_metricas.3810","modelo_svm - sigmoid",0.90404,0.09596,0.91919,0.93684,0.81132,0.95833,"detalle_1",2,4,"moviles231"
"resumen_metricas9101","modelo_svm - linear",0.9697,0.0303,0.97143,0.93069,0.9802,1,"detalle_1",2,5,"moviles231"
"resumen_metricas.19101","modelo_svm - polynomial",0.83586,0.16414,0.86667,0.82178,0.83168,0.82022,"detalle_1",2,5,"moviles231"
"resumen_metricas.2910","modelo_svm - radial",0.92172,0.07828,0.97143,0.88119,0.88119,0.95506,"detalle_1",2,5,"moviles231"
"resumen_metricas.3910","modelo_svm - sigmoid",0.92424,0.07576,0.9619,0.91089,0.90099,0.92135,"detalle_1",2,5,"moviles231"
"resumen_metricas10101","modelo_svm - linear",0.9596,0.0404,0.96939,0.94495,0.94845,0.97826,"detalle_1",3,1,"moviles231"
"resumen_metricas.110101","modelo_svm - polynomial",0.80303,0.19697,0.71429,0.84404,0.79381,0.8587,"detalle_1",3,1,"moviles231"
"resumen_metricas.21010","modelo_svm - radial",0.87879,0.12121,0.91837,0.85321,0.85567,0.8913,"detalle_1",3,1,"moviles231"
"resumen_metricas.31010","modelo_svm - sigmoid",0.88636,0.11364,0.91837,0.87156,0.82474,0.93478,"detalle_1",3,1,"moviles231"
"resumen_metricas11131","modelo_svm - linear",0.97727,0.02273,0.97701,0.95876,0.97414,1,"detalle_1",3,2,"moviles231"
"resumen_metricas.111131","modelo_svm - polynomial",0.87626,0.12374,0.93103,0.87629,0.88793,0.8125,"detalle_1",3,2,"moviles231"
"resumen_metricas.21113","modelo_svm - radial",0.92677,0.07323,0.98851,0.87629,0.89655,0.95833,"detalle_1",3,2,"moviles231"
"resumen_metricas.31113","modelo_svm - sigmoid",0.90404,0.09596,0.94253,0.8866,0.86207,0.9375,"detalle_1",3,2,"moviles231"
"resumen_metricas12111","modelo_svm - linear",0.9697,0.0303,0.97087,0.9596,0.96703,0.98058,"detalle_1",3,3,"moviles231"
"resumen_metricas.112111","modelo_svm - polynomial",0.7702,0.2298,0.74757,0.79798,0.78022,0.75728,"detalle_1",3,3,"moviles231"
"resumen_metricas.21211","modelo_svm - radial",0.88131,0.11869,0.8835,0.85859,0.86813,0.91262,"detalle_1",3,3,"moviles231"
"resumen_metricas.31211","modelo_svm - sigmoid",0.90909,0.09091,0.91262,0.90909,0.89011,0.92233,"detalle_1",3,3,"moviles231"
"resumen_metricas13101","modelo_svm - linear",0.96212,0.03788,0.95,0.94059,0.96429,0.99099,"detalle_1",3,4,"moviles231"
"resumen_metricas.113101","modelo_svm - polynomial",0.81818,0.18182,0.83,0.79208,0.85714,0.8018,"detalle_1",3,4,"moviles231"
"resumen_metricas.21310","modelo_svm - radial",0.87374,0.12626,0.89,0.80198,0.84524,0.94595,"detalle_1",3,4,"moviles231"
"resumen_metricas.31310","modelo_svm - sigmoid",0.91919,0.08081,0.94,0.88119,0.86905,0.97297,"detalle_1",3,4,"moviles231"
"resumen_metricas14101","modelo_svm - linear",0.9697,0.0303,0.99074,0.94382,0.94444,1,"detalle_1",3,5,"moviles231"
